name;open;high;low;close;volume;marketCap;timestamp
"2781";5.9794886869;6.0341785589;5.1775557802;5.9164765072;1999270728.36;6895471001.32;"2023-03-06T00:00:00.000Z"
"2781";5.9179313406;6.7022428126;5.7319966445;6.470154942;2142852077.5;7555115077.1;"2023-03-13T00:00:00.000Z"
"2781";6.4689748224;6.494158151;5.8565153524;6.0520506473;1283530318.71;7084342643.63;"2023-03-20T00:00:00.000Z"
"2781";6.0520903863;6.4415371477;5.7720266891;6.2672294867;1122065614.59;7348649018.54;"2023-03-27T00:00:00.000Z"
"2781";6.2676943967;6.5762180073;6.1127194628;6.2162148248;1177404504.38;7301713145.32;"2023-04-03T00:00:00.000Z"
"2781";6.2156636724;6.8704685712;6.1283483628;6.8330643225;1651624350.37;8041163247.95;"2023-04-10T00:00:00.000Z"
"2781";6.8325143449;6.9780647388;5.7969012559;5.9176850211;1462363667.64;7054454616.87;"2023-04-17T00:00:00.000Z"
"2781";5.9166817654;6.2122148919;5.6663973173;5.9012710012;1108771763.2;6958677817.4;"2023-04-24T00:00:00.000Z"
"2781";5.8997180665;5.9074859524;5.5704156845;5.6412769441;796344677.54;6666336238.44;"2023-05-01T00:00:00.000Z"
"2781";5.639027444;5.6503252296;5.1606956689;5.3544090447;890500665.86;6340594204.73;"2023-05-08T00:00:00.000Z"
"2781";5.354269187;5.461698438;5.2380797264;5.2734399983;701806442.42;6254763531.27;"2023-05-15T00:00:00.000Z"
"2781";5.2731189641;5.5571387269;5.1673237447;5.5086737916;663113132.1;6547306887.09;"2023-05-22T00:00:00.000Z"
"2781";5.5088447176;5.5323977302;5.1785276395;5.3194423342;692419473.65;6336289067.84;"2023-05-29T00:00:00.000Z"
"2781";5.3190405973;5.3194126791;4.2474360642;4.5216186375;1020957860.39;5396018767.98;"2023-06-05T00:00:00.000Z"
"2781";4.5213091314;4.7926866548;4.2834740655;4.5309630123;851719365.61;5418640018.37;"2023-06-12T00:00:00.000Z"
"2781";4.5311467435;5.2384654563;4.3794864007;5.1948047167;952797152.14;6225776298.17;"2023-06-19T00:00:00.000Z"
"2781";5.1950713242;5.5168813212;4.8192173483;5.5019146003;1156350379.58;6607838028.58;"2023-06-26T00:00:00.000Z"
"2781";5.5017168408;5.6239738288;4.9992407548;5.0794191003;788453402.76;6356847885.47;"2023-07-03T00:00:00.000Z"
"2781";5.0796528176;5.6763332205;5.0028887926;5.3068968936;970655836.09;6426193852.56;"2023-07-10T00:00:00.000Z"
"2781";5.3071484848;5.6876285458;5.1302681128;5.3976671899;990545293.3;6550684738.39;"2023-07-17T00:00:00.000Z"
"2781";5.3972839016;5.4107000581;5.1154468679;5.1860248602;703679897.02;6276731663.48;"2023-07-24T00:00:00.000Z"
"2781";5.1859038246;5.2520735732;4.9333320341;4.9981671134;680636159.12;6062110840.8;"2023-07-31T00:00:00.000Z"
"2781";4.9983115829;5.0985798174;4.8635061622;4.9863025469;676948221.05;6060127094.12;"2023-08-07T00:00:00.000Z"
"2781";4.9863724732;5.0420308875;4.3470283697;4.5199739141;775303432.64;5492811906.51;"2023-08-14T00:00:00.000Z"
"2781";4.5197679444;4.5340925986;4.2849528259;4.4923928531;628986507.36;5468986254.97;"2023-08-21T00:00:00.000Z"
"2781";4.4922695125;4.7934317545;4.1656015649;4.2616326974;768782710.38;5198993181.79;"2023-08-28T00:00:00.000Z"
"2781";4.2613959013;4.3241710951;4.1176760322;4.151950814;594191361.84;5075635244.02;"2023-09-04T00:00:00.000Z"
"2781";4.1518900842;4.2222729083;3.9218058321;4.0745984429;725031099.56;4989232833.23;"2023-09-11T00:00:00.000Z"
"2781";4.0743443916;4.2177620335;3.9850944303;3.9901951316;607748751.72;5001732085.27;"2023-09-18T00:00:00.000Z"
"2781";3.9904174571;4.2799374401;3.9710501776;4.2610089386;558661267.32;5240023925.51;"2023-09-25T00:00:00.000Z"
"2781";4.2607896182;4.2976455924;3.9947139377;4.0142864197;448336125.89;4945026083.26;"2023-10-02T00:00:00.000Z"
"2781";4.0141541656;4.027659773;3.6416863533;3.7549782956;494997981.36;4673794283.31;"2023-10-09T00:00:00.000Z"
"2781";3.7550527031;3.9679736965;3.6077063973;3.9647155345;626698718.35;4984341258.61;"2023-10-16T00:00:00.000Z"
"2781";3.9813589616;4.4097873718;3.9311326387;4.312546451;1325577193.63;5391626598.82;"2023-10-23T00:00:00.000Z"
"2781";4.3127882299;4.8993199672;4.2440293949;4.7732203658;1335593070.84;5962268675.95;"2023-10-30T00:00:00.000Z"
"2781";4.7727864455;5.8465673978;4.7019425911;5.7078901841;2074920796.44;7184948302.63;"2023-11-06T00:00:00.000Z"
"2781";5.7086059636;5.8761698768;5.0247711236;5.4442481468;1874911487.21;6790539723.82;"2023-11-13T00:00:00.000Z"
"2781";5.444133533;5.5590985384;4.8558580476;5.3251288436;1323120798.76;6653970138.81;"2023-11-20T00:00:00.000Z"
"2781";5.3242214964;5.6085652689;5.049295506;5.5465748466;1292336252.32;6944947871.34;"2023-11-27T00:00:00.000Z"
"2781";5.5463941708;7.6706105871;5.4906930714;7.34157536;2765143795;9212095746.57;"2023-12-04T00:00:00.000Z"
"2781";7.3423356291;7.7299548761;6.4184553788;6.7922133955;2956965008.67;8579484668.62;"2023-12-11T00:00:00.000Z"
"2781";6.790313306;9.1563861098;6.4106229043;8.6479688782;3985744073.34;10895489897.12;"2023-12-18T00:00:00.000Z"
"2781";8.6475102517;9.57856113;8.1281805134;8.1939871474;3518376926.26;10345695545.12;"2023-12-25T00:00:00.000Z"
"2781";8.2010313967;8.80124666;6.8444910719;6.8958328965;2396755437.43;8723984272.55;"2024-01-01T00:00:00.000Z"
"2781";6.8964474428;8.5667252786;6.5646413708;7.3270990991;2313599509.68;9399165736.98;"2024-01-08T00:00:00.000Z"
"2781";7.3255486846;7.6760665043;6.5956691057;6.8073180234;1301747924.73;8646413149.33;"2024-01-15T00:00:00.000Z"
"2781";6.808433376;6.8391266609;6.0014000161;6.8391266609;1369199428.5;8705153512.12;"2024-01-22T00:00:00.000Z"
"2781";6.8467969274;7.2904337457;6.5575484799;6.6672282612;1280164534.26;8504413611.74;"2024-01-29T00:00:00.000Z"
"2781";6.6665924281;7.331010693;6.6029348709;7.096011893;1271948497.34;9068411072.63;"2024-02-05T00:00:00.000Z"
"2781";7.0968104429;7.941685211;6.9925679517;7.8500593244;1729953542.76;10052150397.8;"2024-02-12T00:00:00.000Z"
"2781";7.8506484956;8.1383722597;7.2504515024;7.9230623445;1897482458.62;10167219353.8;"2024-02-19T00:00:00.000Z"
