name;open;high;low;close;volume;marketCap;timestamp
"2781";6.8467969274;7.2904337457;6.7207555811;7.0308815003;340006925.03;8990689819.58;"2024-01-29T00:00:00.000Z"
"2781";7.0308815003;7.0749256045;6.8324178769;6.8419673721;219740479.12;8714087521.28;"2024-01-30T00:00:00.000Z"
"2781";6.8409679184;6.881528835;6.6026211518;6.6557358147;196604220.45;8479634596.21;"2024-01-31T00:00:00.000Z"
"2781";6.6556609296;6.8100613559;6.5575484799;6.7910772003;157887536.11;8722376894.18;"2024-02-01T00:00:00.000Z"
"2781";6.7909400855;7.0184852641;6.7731368938;6.9362252938;157571927.9;8842113389.17;"2024-02-02T00:00:00.000Z"
"2781";6.9365426365;6.99907487;6.8247220357;6.8314900061;108609624.36;8711294647.79;"2024-02-03T00:00:00.000Z"
"2781";6.8311167933;6.8311167933;6.6633403836;6.6672282612;99743821.29;8504413611.74;"2024-02-04T00:00:00.000Z"
"2781";6.6665924281;6.961443691;6.6029348709;6.7269144785;164799424.27;8580231918.86;"2024-02-05T00:00:00.000Z"
"2781";6.7269340238;6.8243913817;6.6532003047;6.8057067173;145904730.81;8683377173.69;"2024-02-06T00:00:00.000Z"
"2781";6.8057646153;6.9558436568;6.6724385672;6.9399296637;164416661.43;8858235580.08;"2024-02-07T00:00:00.000Z"
"2781";6.9400866329;7.1009942422;6.8735664373;7.014666351;218444800.34;8955514003.63;"2024-02-08T00:00:00.000Z"
"2781";7.0150116876;7.3131767131;6.9650209845;7.1914905723;258789600.03;9184077284.38;"2024-02-09T00:00:00.000Z"
"2781";7.1920772263;7.2871107152;7.0739706861;7.208862872;149811265.21;9208764853.63;"2024-02-10T00:00:00.000Z"
"2781";7.2081558992;7.331010693;7.0873685503;7.096011893;169782015.25;9068411072.63;"2024-02-11T00:00:00.000Z"
"2781";7.0968104429;7.3699205515;6.9925679517;7.3460628806;245642261.74;9389605228.98;"2024-02-12T00:00:00.000Z"
"2781";7.3446869491;7.4438523754;7.1528715982;7.3629325364;241793764.28;9452492285.5;"2024-02-13T00:00:00.000Z"
"2781";7.3618731912;7.7047674676;7.2854965105;7.6582671838;294559497.46;9794806773.12;"2024-02-14T00:00:00.000Z"
"2781";7.6579776288;7.941685211;7.5574000027;7.7780540134;336231657.83;9951130366.13;"2024-02-15T00:00:00.000Z"
"2781";7.7806686775;7.862547835;7.558802641;7.6575819065;216737045.06;9799764313.28;"2024-02-16T00:00:00.000Z"
"2781";7.6571671902;7.7043537049;7.3597146177;7.7043537049;189701667.85;9902654860.54;"2024-02-17T00:00:00.000Z"
"2781";7.7045921395;7.9132359437;7.6950561796;7.8500593244;205287648.54;10052150397.8;"2024-02-18T00:00:00.000Z"
"2781";7.8506484956;8.1383722597;7.6730482074;8.0291549328;331476479.97;10284628453.09;"2024-02-19T00:00:00.000Z"
"2781";8.0289901587;8.1081191177;7.471697227;7.7332059899;378987928.49;9908563960.86;"2024-02-20T00:00:00.000Z"
"2781";7.7329511613;7.7329511613;7.2504515024;7.4683029063;276903183.6;9571980582.44;"2024-02-21T00:00:00.000Z"
"2781";7.4692880581;7.6614282358;7.2854818027;7.4828910971;239367256.98;9593636584.45;"2024-02-22T00:00:00.000Z"
"2781";7.4824913882;7.6360717138;7.2793795424;7.5634156931;249643272.05;9699717327.86;"2024-02-23T00:00:00.000Z"
"2781";7.5633812271;7.8852201413;7.4448600599;7.8093978562;237375315.84;10018258575.44;"2024-02-24T00:00:00.000Z"
"2781";7.80970474;7.9335126538;7.6854749909;7.9230623445;183729021.69;10167219353.8;"2024-02-25T00:00:00.000Z"
"2781";7.9220792461;8.1043430466;7.5938613656;8.1043430466;296502812.43;10404026860.93;"2024-02-26T00:00:00.000Z"
"2781";8.105129447;8.4416134225;8.0425472299;8.3714951303;405624500.14;10749196386.04;"2024-02-27T00:00:00.000Z"
