name;open;high;low;close;volume;marketCap;timestamp
"2781";42030.9153796232;43305.868859591;41818.3310863757;43288.2453360835;20668476578.33;848995300207.95;"2024-01-29T00:00:00.000Z"
"2781";43300.2280935041;43838.9468441061;42711.371764431;42952.6082102489;23842814517.72;842451754278.67;"2024-01-30T00:00:00.000Z"
"2781";42946.251373978;43717.4046564783;42298.9471563758;42582.6063895367;24673628793.16;835231465697.41;"2024-01-31T00:00:00.000Z"
"2781";42569.7613984399;43243.1681801413;41879.1899911815;43075.7745999369;21423953779.18;844943939979.73;"2024-02-01T00:00:00.000Z"
"2781";43077.6391761328;43422.4880666837;42584.337230227;43185.8594322356;18603843039.33;847154029604.95;"2024-02-02T00:00:00.000Z"
"2781";43184.9636789534;43359.9419263118;42890.8066758177;42992.2496292216;11169245236.24;843398823395.77;"2024-02-03T00:00:00.000Z"
"2781";42994.9407957104;43097.644016457;42374.8339024291;42583.5829201294;14802225490.25;835421763160.27;"2024-02-04T00:00:00.000Z"
"2781";42577.6229811484;43494.2486315872;42264.8172969015;42658.66604833;18715487317.32;836936067591.3;"2024-02-05T00:00:00.000Z"
"2781";42657.3910738742;43344.148217751;42529.0214234132;43084.6718635339;16798476725.59;845338495831.28;"2024-02-06T00:00:00.000Z"
"2781";43090.0212972066;44341.9483326736;42775.9584713438;44318.2244507353;21126587774.95;869585299010.09;"2024-02-07T00:00:00.000Z"
"2781";44332.1256023337;45575.8417211487;44332.1256023337;45301.5666288709;26154524080.46;888921474480.5;"2024-02-08T00:00:00.000Z"
"2781";45297.3842529508;48152.494627699;45260.8245721867;47147.2003126111;39316770843.67;925184504544.07;"2024-02-09T00:00:00.000Z"
"2781";47153.5284248774;48146.1704309785;46905.3216858143;47771.2773670997;16398681569.88;937476684153.25;"2024-02-10T00:00:00.000Z"
"2781";47768.9681304591;48535.9359097846;47617.4053651872;48293.916750573;19315867135.91;947774152969.59;"2024-02-11T00:00:00.000Z"
"2781";48296.3851963696;50280.4752743247;47745.760261073;49958.2242190229;34511985804.6;980490999415.43;"2024-02-12T00:00:00.000Z"
"2781";49941.3611618475;50358.3920857078;48406.495563553;49742.4409898499;35593051468.37;976299863551.89;"2024-02-13T00:00:00.000Z"
"2781";49733.4447985071;52021.3707787094;49296.8309233025;51826.6959960877;39105608049.68;1017254026224.34;"2024-02-14T00:00:00.000Z"
"2781";51836.7835750689;52820.0669345775;51371.6274837126;51938.5563164417;38564360532.5;1019499948270.3;"2024-02-15T00:00:00.000Z"
"2781";51937.726913942;52537.9702279417;51641.3672186264;52160.2028290199;28180567297.56;1023893671410.46;"2024-02-16T00:00:00.000Z"
"2781";52161.6754757898;52191.9140895083;50669.6686753007;51662.9953696527;20009091006.1;1014181383158.99;"2024-02-17T00:00:00.000Z"
"2781";51661.9701145538;52356.9631646469;51233.7088307033;52122.5454555893;17595377310.88;1023243073518.32;"2024-02-18T00:00:00.000Z"
"2781";52134.8122142975;52483.3255526759;51711.8192277814;51779.1440620507;21362184346.21;1016544621994;"2024-02-19T00:00:00.000Z"
"2781";51777.7285112097;52945.0525658512;50792.3112523534;52284.8735570538;33353758255.74;1026519013526.24;"2024-02-20T00:00:00.000Z"
"2781";52273.5357770647;52368.8167437199;50671.7586626541;51839.180531431;28624907019.65;1017814980562.83;"2024-02-21T00:00:00.000Z"
"2781";51854.6452196827;52009.6124946062;50926.2933856684;51304.9743566764;25413900610.68;1007369631450.12;"2024-02-22T00:00:00.000Z"
"2781";51283.9045735482;51497.932192527;50561.7758617907;50731.9491908572;21427078269.5;996165857694.38;"2024-02-23T00:00:00.000Z"
"2781";50736.3700672672;51684.1945188496;50585.4458895025;51571.1031123439;15174077878.77;1012689168467.94;"2024-02-24T00:00:00.000Z"
"2781";51565.2153639478;51950.0272382597;51306.1701727499;51733.2366017007;15413239244.6;1015926591604.23;"2024-02-25T00:00:00.000Z"
"2781";51730.5397930603;54938.1743804336;50931.0316078668;54522.4015367874;34074411896.32;1070743961954.77;"2024-02-26T00:00:00.000Z"
"2781";54519.3620670787;57537.8396586629;54484.2001385158;57085.3723068546;49756832031.01;1121125657664.09;"2024-02-27T00:00:00.000Z"
