name;open;high;low;close;volume;marketCap;timestamp
"2781";50970.7704598607;51440.2251521572;50773.2054912304;50898.1315108432;31668197467.2;999324039846.39;"2024-02-21T12:00:00.000Z"
"2781";50912.369635688;51403.0625010578;50855.4099469847;50926.8880458401;28874877071.69;999893427203.22;"2024-02-21T15:00:00.000Z"
"2781";50927.9407936238;51118.99839557;50671.7586626541;50899.7577908409;27697426979.98;999366760661.02;"2024-02-21T18:00:00.000Z"
"2781";50974.9359829612;51926.2142018308;50954.6792759555;51839.180531431;28624907019.65;1017814980562.83;"2024-02-21T21:00:00.000Z"
"2781";51854.6452196827;51854.6452196827;51162.2750961916;51417.182651407;29258222283.26;1009536173123.55;"2024-02-22T00:00:00.000Z"
"2781";51412.2244048055;51642.6631857233;51381.3727382419;51495.9274612292;30282105472.26;1011087106503.15;"2024-02-22T03:00:00.000Z"
"2781";51501.5164286722;51903.4899074272;51501.5164286722;51875.147828617;30443604516.2;1018539010655.79;"2024-02-22T06:00:00.000Z"
"2781";51867.6811038933;51980.9135374171;51516.0966073533;51604.3515311667;28369289096.9;1013226569017.03;"2024-02-22T09:00:00.000Z"
"2781";51606.3035562182;51705.0588444835;50926.2933856684;51375.204687165;26863880418.51;1008732518704.3;"2024-02-22T12:00:00.000Z"
"2781";51343.8197979008;51724.9936766017;51272.9529208277;51707.0253365654;26205795359.42;1015251930375.87;"2024-02-22T15:00:00.000Z"
"2781";51689.7418317684;52009.6124946062;51465.274534941;51896.9778642927;26059465937.95;1018989998582.45;"2024-02-22T18:00:00.000Z"
"2781";51995.3484675454;51995.3484675454;51195.0683862346;51304.9743566764;25413900610.68;1007369631450.12;"2024-02-22T21:00:00.000Z"
"2781";51283.9045735482;51497.932192527;51063.6764480849;51063.6764480849;24434391527.54;1002640393425.8;"2024-02-23T00:00:00.000Z"
"2781";51069.0645368159;51291.8648141961;50982.3128916078;51222.8846845242;24564857517.53;1005770304785.46;"2024-02-23T03:00:00.000Z"
"2781";51223.6695206225;51290.9035062217;50856.6617615371;50931.4836670597;24260500577.34;1000058424588.71;"2024-02-23T06:00:00.000Z"
"2781";50944.8721936176;51230.3395934645;50867.0752382162;51205.0981057087;23315459323.18;1005434785164.06;"2024-02-23T09:00:00.000Z"
"2781";51207.5134710956;51256.8431369572;50821.6728388884;51091.6675245987;23037670864.49;1003214269554.33;"2024-02-23T12:00:00.000Z"
"2781";51103.7000299916;51148.9363914382;50631.2673698035;51133.7164981279;24194457881.54;1004043760356.47;"2024-02-23T15:00:00.000Z"
"2781";51134.4078784409;51182.4609413288;50971.8664413404;51079.0270717209;22533490823.18;1002976282799.23;"2024-02-23T18:00:00.000Z"
"2781";51080.4901009684;51086.3770544146;50561.7758617907;50731.9491908572;21427078269.5;996165857694.38;"2024-02-23T21:00:00.000Z"
"2781";50736.3700672672;50896.7870601071;50585.4458895025;50777.6652378529;21246002971.31;997074347601.37;"2024-02-24T00:00:00.000Z"
"2781";50784.1867294442;51039.9301425428;50710.4468611755;51039.9160464964;20166717567.15;1002225507959.6;"2024-02-24T03:00:00.000Z"
"2781";51034.8822913349;51083.739637792;50928.0060876448;50963.3533287001;19283710506.46;1000727210193.27;"2024-02-24T06:00:00.000Z"
"2781";50976.8062406481;51154.3071426718;50973.435378093;51105.0787402193;18904495438.97;1003512715673.58;"2024-02-24T09:00:00.000Z"
"2781";51107.5092971942;51158.1304504025;51037.5150586471;51123.51439035;16866333422.78;1003882391456.85;"2024-02-24T12:00:00.000Z"
"2781";51125.4574842201;51669.3356500629;51101.3788417852;51561.2570334967;14875852226.14;1012481644074.38;"2024-02-24T15:00:00.000Z"
"2781";51514.6402629251;51684.1945188496;51408.4254955335;51513.1310279014;15191198895.59;1011544654728.34;"2024-02-24T18:00:00.000Z"
"2781";51508.6002305155;51661.1019019129;51465.8230733767;51571.1031123439;15174077878.77;1012689168467.94;"2024-02-24T21:00:00.000Z"
"2781";51565.2153639478;51843.4890776395;51442.7352799216;51577.2610493374;15984937876.72;1012818806931.27;"2024-02-25T00:00:00.000Z"
"2781";51592.1758676715;51712.8217334281;51485.9665117501;51680.145594203;16531191473.98;1014842347191.48;"2024-02-25T03:00:00.000Z"
"2781";51679.3483245327;51795.5752078037;51610.9582794468;51615.7371027496;16299991793.99;1013584320143.68;"2024-02-25T06:00:00.000Z"
"2781";51613.8537912954;51691.881537703;51551.0271545078;51654.2592242195;15765165016.5;1014345949014.51;"2024-02-25T09:00:00.000Z"
"2781";51647.3639532184;51771.2270503759;51561.117922964;51743.0620534261;15647811548.93;1016098223649.78;"2024-02-25T12:00:00.000Z"
"2781";51742.4314257798;51762.1572751321;51306.1701727499;51549.4733551691;15461877494.93;1012301494275.3;"2024-02-25T15:00:00.000Z"
"2781";51555.1286255041;51950.0272382597;51507.4192913776;51744.0144105402;15505963840.61;1016130844589.15;"2024-02-25T18:00:00.000Z"
"2781";51734.4863510988;51864.0426356082;51653.4010273612;51733.2366017007;15413239244.6;1015926591604.23;"2024-02-25T21:00:00.000Z"
"2781";51730.5397930603;51767.6140132793;51437.1421698351;51438.7393644608;14716514865.48;1010152008967.19;"2024-02-26T00:00:00.000Z"
"2781";51437.8516114854;51603.8572254702;51407.1064917085;51577.1761403815;14301965324.95;1012873513433.99;"2024-02-26T03:00:00.000Z"
"2781";51577.176316018;51594.8132996512;51263.8782829945;51263.8860771656;14588047831.62;1006726910352.46;"2024-02-26T06:00:00.000Z"
"2781";51256.5092283444;51294.7544513336;50931.0316078668;51109.1427051447;16394757074.18;1003691566272.18;"2024-02-26T09:00:00.000Z"
"2781";51096.7387512705;51724.6305677868;50960.9928329497;51724.6305677868;17792973878.17;1015784743522.72;"2024-02-26T12:00:00.000Z"
"2781";51697.5550063893;53587.8017039727;51669.3415196805;53495.9341679061;25944393076.7;1050575516489.83;"2024-02-26T15:00:00.000Z"
"2781";53506.1145721382;54938.1743804336;53336.5036961163;54454.5271553873;32464781645.27;1069407954267.44;"2024-02-26T18:00:00.000Z"
"2781";54481.5706548471;54779.7323943687;54344.2217686155;54522.4015367874;34074411896.32;1070743961954.77;"2024-02-26T21:00:00.000Z"
"2781";54519.3620670787;56728.2572903019;54484.2001385158;56300.5131844732;41811685030.69;1105672716710.81;"2024-02-27T00:00:00.000Z"
"2781";56328.1413344429;56556.5014739276;55613.6789438759;56115.9679179598;46270370938.53;1102052347038.05;"2024-02-27T03:00:00.000Z"
"2781";56094.9162170223;56457.9356900649;55855.2507818195;56268.5351746204;48873072416.47;1105056355581;"2024-02-27T06:00:00.000Z"
"2781";56268.4550981787;56775.082062237;56219.5872621142;56490.8011879407;50321695232.48;1109424595744.81;"2024-02-27T09:00:00.000Z"
"2781";56521.1265973282;57416.4309330678;56512.8568289378;57046.8887008755;55908347058.25;1120353830402.02;"2024-02-27T12:00:00.000Z"
"2781";56989.5096514528;57294.0648071384;56329.257086437;56757.8407193854;52834127475.05;1114682444989.33;"2024-02-27T15:00:00.000Z"
"2781";56757.4898571193;57537.8396586629;56741.7342897051;56760.4415760045;49910077107.79;1114739597276.75;"2024-02-27T18:00:00.000Z"
"2781";56985.8960441189;57123.6887325766;56636.6122005853;57085.3723068546;49756832031.01;1121125657664.09;"2024-02-27T21:00:00.000Z"
"2781";57071.0980532704;57119.9108800528;56738.424203497;56952.9258746552;43171673955.5;1118530860514.25;"2024-02-28T00:00:00.000Z"
"2781";56953.3495178067;57286.4880398547;56893.3573716422;57096.3421845724;39612556284.91;1121354631927.96;"2024-02-28T03:00:00.000Z"
