name;open;high;low;close;volume;marketCap;timestamp
"2781";2256.9952487754;2320.027365097;2237.71155131;2317.0641199179;8948195551.16;278470139341.08;"2024-01-29T00:00:00.000Z"
"2781";2317.4357258006;2388.8705558953;2298.2820400329;2344.4936977657;10173440062.1;281768999229.49;"2024-01-30T00:00:00.000Z"
"2781";2343.558868044;2349.6112073599;2264.4435811689;2282.5445423885;10807883277.42;274322642274.31;"2024-01-31T00:00:00.000Z"
"2781";2282.1753010672;2309.8424784049;2243.5718196558;2303.8248223021;8895583112.69;276879517241.74;"2024-02-01T00:00:00.000Z"
"2781";2303.7059843835;2323.0534867964;2282.2301264309;2308.0380704094;7186143091.25;277384742647.45;"2024-02-02T00:00:00.000Z"
"2781";2307.9801895257;2327.3468513417;2293.5381806546;2296.0382213414;4647754020.93;275941768998.25;"2024-02-03T00:00:00.000Z"
"2781";2296.1169403748;2309.0113435998;2272.3049483925;2289.5461210156;5438100034.9;275163535441.69;"2024-02-04T00:00:00.000Z"
"2781";2289.2054477896;2334.6767004343;2270.0679490957;2298.8889049578;7277068110.42;276287885418.01;"2024-02-05T00:00:00.000Z"
"2781";2298.9551636063;2389.8262434396;2296.7886083253;2372.2018047905;9520885492.97;285099852996.84;"2024-02-06T00:00:00.000Z"
"2781";2372.2627142232;2442.6363242108;2353.7061252216;2423.7450539675;9660628536.26;291290954312.07;"2024-02-07T00:00:00.000Z"
"2781";2424.0801360881;2459.5567450087;2414.7495767412;2419.9065225029;9941841732.12;290825026391.69;"2024-02-08T00:00:00.000Z"
"2781";2419.7736836978;2522.7245803755;2419.3628051407;2487.5156654863;13634203177.48;298941592941.09;"2024-02-09T00:00:00.000Z"
"2781";2487.6503402795;2516.7196385273;2475.8576364815;2501.2283097031;6474444159.47;300577536715.13;"2024-02-10T00:00:00.000Z"
"2781";2501.1299205658;2537.6791333559;2495.21442429;2507.5705705477;7347245813.2;301336201773.94;"2024-02-11T00:00:00.000Z"
"2781";2507.5789107654;2663.8427464676;2473.8119528604;2658.1160212768;13022696865.94;319425795479.87;"2024-02-12T00:00:00.000Z"
"2781";2659.5862188878;2686.4550452762;2599.1693534129;2642.185304207;18271237043.62;317506577415.47;"2024-02-13T00:00:00.000Z"
"2781";2641.6853848122;2786.8935903093;2621.0252783547;2777.902245811;21448973821.6;333813029761.01;"2024-02-14T00:00:00.000Z"
"2781";2777.6014334347;2865.8454515264;2764.0104838477;2824.3789422913;23734481936.55;339396902035.85;"2024-02-15T00:00:00.000Z"
"2781";2825.4806399763;2858.4503314793;2760.3310142769;2803.6914132082;17057114638.17;336907249920.48;"2024-02-16T00:00:00.000Z"
"2781";2803.735723747;2805.1286003069;2724.387076354;2786.6726715802;17932379942.82;334860860581.61;"2024-02-17T00:00:00.000Z"
"2781";2786.7097235958;2892.8435818157;2767.9131527664;2878.9981551892;23355830478.13;345956120895.87;"2024-02-18T00:00:00.000Z"
"2781";2881.2969827349;2983.37055143;2860.2636681831;2943.5748006563;15163110588.63;353716174190.18;"2024-02-19T00:00:00.000Z"
"2781";2944.1065480002;3031.5244668026;2879.9034181441;3013.5036000099;20341598470.02;362116088266.69;"2024-02-20T00:00:00.000Z"
"2781";3015.6532748239;3017.1903949804;2875.4183806347;2970.3555817277;18897136866.62;356926554787.34;"2024-02-21T00:00:00.000Z"
"2781";2969.5997887807;3030.665975114;2907.109334608;2971.0073275365;18058908246.15;356999419254.14;"2024-02-22T00:00:00.000Z"
"2781";2970.1395572875;2991.3295354392;2906.5837501723;2921.6583093606;12822717058.56;351061910874.88;"2024-02-23T00:00:00.000Z"
"2781";2921.9629837563;3003.1951783518;2907.7006261723;2992.3860957317;10701688842.28;359554764533.4;"2024-02-24T00:00:00.000Z"
"2781";2992.3667151031;3117.4290251364;2984.3929946486;3112.6973529916;14620450463.8;374009336729.28;"2024-02-25T00:00:00.000Z"
"2781";3112.5290211809;3197.3750468533;3037.9545468347;3178.9936936058;17504464351.23;381973378115.51;"2024-02-26T00:00:00.000Z"
"2781";3178.404966824;3287.9580523622;3167.8305386589;3244.5192465031;21090315368.02;389840801982.15;"2024-02-27T00:00:00.000Z"
