name;open;high;low;close;volume;marketCap;timestamp
"2781";2899.3346817112;2928.0005573902;2875.4183806347;2890.0884620702;19954306313.89;347281424534.83;"2024-02-21T12:00:00.000Z"
"2781";2891.3263916433;2935.2993473682;2880.7422416875;2897.8166956011;19392423026.21;348210071524.35;"2024-02-21T15:00:00.000Z"
"2781";2898.1077344141;2915.79067434;2887.2712183624;2904.085368295;18803057009.67;348963333444.07;"2024-02-21T18:00:00.000Z"
"2781";2907.1514538496;2978.3245771862;2902.6204270356;2970.3555817277;18897136866.62;356926554787.34;"2024-02-21T21:00:00.000Z"
"2781";2969.5997887807;2969.5997887807;2907.109334608;2920.4420389672;19072764032.32;350923440078.21;"2024-02-22T00:00:00.000Z"
"2781";2920.2388951865;2941.7647657076;2918.9570775422;2930.9548043668;18973700846.52;352186665216.57;"2024-02-22T03:00:00.000Z"
"2781";2931.8996867526;3020.0536559807;2931.5594375792;3018.9254750022;19820820577.38;362757315122.81;"2024-02-22T06:00:00.000Z"
"2781";3019.6857571815;3029.8889511587;2971.6067725339;2990.0441376508;19236122966.15;359286902725.59;"2024-02-22T09:00:00.000Z"
"2781";2989.5883582642;3002.9535712996;2930.7049408967;2966.8735896699;18681500233.46;356502704889.28;"2024-02-22T12:00:00.000Z"
"2781";2964.6478545631;2991.4330738604;2960.3563559293;2984.6582259763;18022795257.72;358639725816.21;"2024-02-22T15:00:00.000Z"
"2781";2983.8844894099;3030.665975114;2976.1460736401;3006.6620127464;18394591966.71;361283724377.07;"2024-02-22T18:00:00.000Z"
"2781";3012.1910553854;3012.1910553854;2969.0541544997;2971.0073275365;18058908246.15;356999419254.14;"2024-02-22T21:00:00.000Z"
"2781";2970.1395572875;2991.3295354392;2937.3027014012;2938.0559264148;17741515578.8;353032222994.68;"2024-02-23T00:00:00.000Z"
"2781";2943.0945318027;2959.8739980283;2933.5182790576;2959.6530039688;17797128057.71;355627294188.03;"2024-02-23T03:00:00.000Z"
"2781";2958.7297745499;2965.2983523989;2915.4223829218;2922.3033030356;16702772431.29;351139412310.06;"2024-02-23T06:00:00.000Z"
"2781";2923.2310034663;2946.9718190866;2917.0594247686;2941.8455447764;15114020450.63;353487577633.26;"2024-02-23T09:00:00.000Z"
"2781";2942.91669325;2959.1717252505;2924.3121751477;2947.7561412475;14291417821.99;354197785697.26;"2024-02-23T12:00:00.000Z"
"2781";2947.7373219904;2947.9028794361;2906.5837501723;2944.5292751775;14879596483.11;353810050497.34;"2024-02-23T15:00:00.000Z"
"2781";2944.81941006;2952.6556541903;2935.3373055664;2952.6556541903;13444813801.2;354786503539.64;"2024-02-23T18:00:00.000Z"
"2781";2951.2053623951;2952.1802040541;2907.834588872;2921.6583093606;12822717058.56;351061910874.88;"2024-02-23T21:00:00.000Z"
"2781";2921.9629837563;2935.8612104649;2907.7006261723;2921.3540010016;12331303122.77;351019793684.74;"2024-02-24T00:00:00.000Z"
"2781";2922.5157769288;2951.212064324;2918.8486734485;2949.1601895061;12079662458.92;354360889131.81;"2024-02-24T03:00:00.000Z"
"2781";2948.2062452347;2963.4110646654;2944.3065717297;2948.7912001163;11450518687.28;354316552642.82;"2024-02-24T06:00:00.000Z"
"2781";2949.3991126052;2964.5859787283;2949.3991126052;2960.7329416811;11464211991.91;355751431010.48;"2024-02-24T09:00:00.000Z"
"2781";2961.1670965829;2965.8677626327;2953.8285731151;2959.8539613935;10822109219.86;355645815778.94;"2024-02-24T12:00:00.000Z"
"2781";2959.8041351856;3003.1951783518;2955.1665901771;2993.2172047769;10139616041.22;359654627722;"2024-02-24T15:00:00.000Z"
"2781";2992.0954530377;3002.7864375653;2979.0090835617;2988.2287592334;10657143299.92;359055233357.3;"2024-02-24T18:00:00.000Z"
"2781";2987.9862561062;2995.0157493145;2980.9970940191;2992.3860957317;10701688842.28;359554764533.4;"2024-02-24T21:00:00.000Z"
"2781";2992.3667151031;3046.3076699966;2984.3929946486;3027.3295681923;11848660813.61;363751883160.88;"2024-02-25T00:00:00.000Z"
"2781";3030.4381153663;3035.7310466374;3012.8542072051;3035.2823522853;12426048532.87;364707458074.35;"2024-02-25T03:00:00.000Z"
"2781";3034.5280674653;3046.9363756527;3017.5274262389;3018.6260821848;12602042805.76;362706106890.4;"2024-02-25T06:00:00.000Z"
"2781";3018.6558346093;3039.7967174173;3012.4522109017;3039.1686218381;12486450665.88;365174416770.61;"2024-02-25T09:00:00.000Z"
"2781";3039.4484732276;3071.5419246028;3029.0020682955;3069.1237179365;13036015615.6;368773702005.54;"2024-02-25T12:00:00.000Z"
"2781";3067.9226459572;3070.2989850863;3032.398540814;3060.4789836252;12997442065.74;367734985105.26;"2024-02-25T15:00:00.000Z"
"2781";3061.3741631809;3117.4290251364;3051.7236177042;3098.8738265138;13818882896.27;372348356755.04;"2024-02-25T18:00:00.000Z"
"2781";3098.3373434414;3114.283987493;3087.9066096167;3112.6973529916;14620450463.8;374009336729.28;"2024-02-25T21:00:00.000Z"
