name;open;high;low;close;volume;marketCap;timestamp
"2781";20.9784131911;21.0988647927;16.117345738;20.3105311496;4395498007.11;7778097445.21;"2023-03-06T00:00:00.000Z"
"2781";20.3107921562;22.8619877179;18.8303593405;21.9034032951;5435132689.25;8399587655.63;"2023-03-13T00:00:00.000Z"
"2781";21.9046120648;23.8311927176;20.1848520929;20.9755186213;4346582767.92;8052508483.52;"2023-03-20T00:00:00.000Z"
"2781";20.9760863812;21.5905132127;19.5080537509;20.5369759896;2350052393.92;7920489152.32;"2023-03-27T00:00:00.000Z"
"2781";20.5360376281;21.3191783479;19.947696373;20.2994654843;1808995291.37;7877620348.04;"2023-04-03T00:00:00.000Z"
"2781";20.3002352739;25.4613932565;20.11570712;25.3619267539;6355506425.2;9950761125.91;"2023-04-10T00:00:00.000Z"
"2781";25.3624807425;25.9383351048;21.0677181774;21.4801378007;3823275231.23;8436749410.77;"2023-04-17T00:00:00.000Z"
"2781";21.4794590662;23.9297237099;20.5740141956;22.8320135036;3176055072.81;8978360112.34;"2023-04-24T00:00:00.000Z"
"2781";22.8285051109;23.2223005751;21.2826992789;21.8442293584;2551469061.51;8626083965.27;"2023-05-01T00:00:00.000Z"
"2781";21.8077804671;21.8077804671;19.8556947406;20.953397507;2465431877.68;8286544260.32;"2023-05-08T00:00:00.000Z"
"2781";20.9532279536;21.4856401275;19.5082165214;19.6094379911;1640443935.21;7764489644.98;"2023-05-15T00:00:00.000Z"
"2781";19.6120181506;21.1509895949;18.8922644651;20.7985775221;1579433684.11;8243146765.87;"2023-05-22T00:00:00.000Z"
"2781";20.8000458697;22.2845908675;20.2976809221;21.818976231;1751353359.92;8661446017.19;"2023-05-29T00:00:00.000Z"
"2781";21.8217960295;22.0420237753;13.3794485702;15.558775996;3824389748.59;6199943622.36;"2023-06-05T00:00:00.000Z"
"2781";15.5572316283;16.0657832149;14.1959530218;15.4382351318;1955047329.01;6165531218.9;"2023-06-12T00:00:00.000Z"
"2781";15.4387663756;17.6985046718;15.41437728;16.9713799299;1987074182.59;6784940723.33;"2023-06-19T00:00:00.000Z"
"2781";16.9696471046;19.8551255109;15.7475821662;19.4535949378;3567186322.81;7798827845.66;"2023-06-26T00:00:00.000Z"
"2781";19.4524125515;22.4030022148;18.4986288863;21.349004449;3921336492.24;8592737596.62;"2023-07-03T00:00:00.000Z"
"2781";21.3477881942;30.0576947696;20.5725870526;27.384082524;7327031606.17;11027115845.23;"2023-07-10T00:00:00.000Z"
"2781";27.3857690714;28.3809188439;24.2509671954;24.7668162659;3954121855.71;10009227205.03;"2023-07-17T00:00:00.000Z"
"2781";24.7655214146;25.5863770989;22.8643628198;24.2610185535;3045802394.8;9810507761.13;"2023-07-24T00:00:00.000Z"
"2781";24.2618394421;24.7501837134;22.3279967264;23.1856958129;2517826418.22;9392351696.14;"2023-07-31T00:00:00.000Z"
"2781";23.1854052369;25.1119514589;22.4873532911;24.2428851773;2466964970.52;9845065424.89;"2023-08-07T00:00:00.000Z"
"2781";24.2424028886;25.2411207709;20.3041542512;21.7732749786;2700193327.94;8875758854.75;"2023-08-14T00:00:00.000Z"
"2781";21.773262551;21.9884438223;19.7354669123;20.7868390792;2053753745.16;8481486356.18;"2023-08-21T00:00:00.000Z"
"2781";20.7869648533;21.9832577586;19.0925111973;19.5787461748;1958523244.24;8001855593.93;"2023-08-28T00:00:00.000Z"
"2781";19.5778512665;20.5474426266;17.8703398232;18.2488314704;2005145076.25;7493159267.21;"2023-09-04T00:00:00.000Z"
"2781";18.246708315;19.416814102;17.4614768308;18.8316290478;1911998859.07;7747279411.94;"2023-09-11T00:00:00.000Z"
"2781";18.8323812186;20.4830403843;18.6515719633;19.3742898302;1440790560.74;7996690989.26;"2023-09-18T00:00:00.000Z"
"2781";19.3741457551;24.3960190206;18.774216482;23.8364862599;1956072549.31;9844132494.97;"2023-09-25T00:00:00.000Z"
"2781";23.8379547352;24.6620730186;22.628948033;23.2464259315;2973872989.2;9629543237.83;"2023-10-02T00:00:00.000Z"
"2781";23.2449094746;23.3535107051;21.068971191;21.9220272385;1782515642.72;9125212586.19;"2023-10-09T00:00:00.000Z"
"2781";21.9225868018;30.1424487367;21.9225868018;29.0366830635;5010547030.98;12100222063.88;"2023-10-16T00:00:00.000Z"
"2781";29.2622213262;33.6932232667;28.9017402095;32.8226090456;7265226014.06;13762372734.52;"2023-10-23T00:00:00.000Z"
"2781";32.8190333713;46.2508990562;32.3945647902;41.238601527;12986301282.59;17323908541.65;"2023-10-30T00:00:00.000Z"
"2781";41.2385640116;63.4154486643;39.8250779394;56.1540967764;17596118824.65;23706316366.18;"2023-11-06T00:00:00.000Z"
"2781";56.1806260617;67.9921534619;51.714460977;61.3935581427;20981280042.18;25961432818.7;"2023-11-13T00:00:00.000Z"
"2781";61.3704586738;61.3704586738;51.5559139562;57.6426988254;10944469213.47;24407453540;"2023-11-20T00:00:00.000Z"
"2781";57.6288668342;65.3962590797;53.7144693178;63.0399654472;9947153377.89;26749940761.24;"2023-11-27T00:00:00.000Z"
"2781";63.0377679488;77.5020238813;59.2508292699;74.7058865212;18294156328.78;31830671446.41;"2023-12-04T00:00:00.000Z"
